community_id	newman	bynode	totalfrac	mean_diff_exp	mean_avg_exp	mean_avg_log2_exp	mean_avg_cpm_exp	mean_avg_log2_cpm_exp
117	0.025204660722678473	0.5463844706130419	0.533678756476684	0.22077207195913726	3379.9261928433643	10.81690184540083	65.71181662937278	5.1369549107764785
147	-0.14285714285714285	0.78125	0.75	0.27001218745078337	2748.6994556657987	11.313042764981013	53.44906466462643	5.629621420755025
148	NaN	1	1	0.3413270840497195	4050.0271665514747	11.488110768736899	78.74123810424415	5.80486370324659
312	-0.015590200445434315	0.5019151138716356	0.4722222222222222	0.09862916595235495	9359.74919484842	12.055590968423875	181.79718342261424	6.37206318260258
158	-7.604562737119987e-4	0.9871794871794872	0.9984802431610942	1.7565989437055398	670.7197152388403	8.794805737125628	13.043223111549104	3.119581589857818
36	-0.23076923076923078	0.6527777777777778	0.625	0.3134046464597625	2683.851407844732	10.842912902523302	52.17221612412167	5.160387349648136
26	-0.026007986287545873	0.4053964887003512	0.4361602982292637	0.17266040122074441	3715.402236199732	11.063159281124307	72.23054001596465	5.381270547914256
526	0.011854271673828682	0.4984093462808633	0.4823848238482385	0.10916027782382508	3284.8927472674204	11.0567602122307	63.8959066112499	5.374848223694474
546	0.08528617475389849	0.7189232409381663	0.664	0.28445079624059033	3721.6593773072905	11.37276961573456	72.37409039779281	5.689686326280994
653	-0.05550018431795521	0.3939301439301439	0.38645418326693226	0.10132389816707241	3440.978318474798	11.220241520848356	66.90733238788648	5.53768089905721
128	-1	0	0	0.1094795681445125	956.326076284004	8.935395602475591	18.598003654811908	3.262208114352655
222	-0.019999999999998037	0.9513888888888888	0.9607843137254902	0.5150859586148271	5686.556981953108	11.859170844302199	110.54791696622085	6.175583118790358
105	-0.08428005284015862	0.31050543024227234	0.2962962962962963	0.01784648099743028	3050.4590387943013	10.68990986760316	59.29897672976789	5.009086298256439
74	0.08080056008090036	0.6126544340468398	0.640117994100295	0.23638748064503376	6389.435479845702	11.755186689652003	124.00994827780288	6.072095874700625
64	6.196554715579265e-4	0.6034123813922576	0.5625	0.23303902063101903	4074.0040120635103	11.332244257654112	79.16965841354487	5.6499192131913105
348	0.05504153440940079	0.5273431474681443	0.5058275058275058	0.12090246135170782	4817.157663983408	11.622277934130917	93.66225513742069	5.9390027025964205
151	-1	0	0	-0.099201647534679	1158.2986410653054	10.028548307278065	22.5144175300865	4.346962941041815
152	NaN	1	1	0.21936458025379402	11894.93271248096	13.122806208517549	231.29070489240655	7.438587042264445
2	NaN	1	1	-0.4341925249411195	1153.1204323293293	7.902082689497226	22.465942112075524	2.2872036217049576
163	0.10240963855421689	0.5966024612092028	0.610738255033557	0.16318443038087588	3696.828305604253	11.27549270929118	71.88054256079309	5.592478629633451
90	0.01955676156463141	0.45876106168695724	0.4423076923076923	-0.07530675571556089	3190.842600140935	10.83269263804581	62.08198865883776	5.150689013874429
432	-0.1431682090364728	0.5963963963963964	0.58	0.4950011688910774	4884.621436305374	11.847816854706608	94.9296168664427	6.1642372780631955
153	NaN	1	1	1.053915139395985	5692.822929551185	12.32085326955135	110.69724705600669	6.636832570755345
154	-0.3333333333333333	0.5	0.5	0.12361978858320025	3473.991854738365	11.646036662783626	67.50249810829837	5.962357590755557
1	NaN	1	1	0.418987082336011	2326.094442168248	10.22767385293156	45.2461730090603	4.547677508265545
515	-0.07142857142857138	0.3611111111111111	0.4	0.16453823757142783	5936.939049259347	11.989463077827383	115.41215068545182	6.305831599420478
346	-0.008378878049364135	0.4468285894426176	0.383881230116649	-0.011468808091592052	3450.4382361601056	10.522337874361279	67.05463085570032	4.842759459697346
233	-1	0	0	-0.1588023414375495	4032.084872392583	10.748494834529584	78.38008830050495	5.066667487222595
7	NaN	1	1	0.5694610038105437	1919.8053816189695	10.725349207046426	37.342517911475035	5.042649299422743
156	NaN	1	1	0.7115313661236935	3853.646017662005	11.87601220934415	74.92914640349571	6.19215014336091
211	0.29999999999999977	0.7916666666666666	0.7142857142857143	0.23236987066973025	6135.860590744861	12.3504900383796	119.34159086228456	6.666488214404458
157	NaN	1	1	1.26000348061693	5708.728099913535	12.2883138992532	111.037286254374	6.60432824860725
672	-0.14285714285714285	0.7	0.75	0.5680484699504129	6753.404766704494	11.06720252451567	131.1001816555686	5.390290712787622
115	NaN	1	1	0.2519076335814635	4505.454860300552	12.03365376092195	87.62801060384848	6.349743131162213
159	NaN	1	1	0.7729927267860165	2929.7439093089	11.465676724930251	56.94379239159875	5.78208431180337
106	0.0768047185536607	0.5786192672062237	0.5555555555555556	0.15051180497414243	5213.247944853371	11.560275249667576	101.31413663447852	5.877273626031598
89	-0.5000000000000001	0.3333333333333333	0.3333333333333333	0.3641671899588967	1174.212559992573	9.668769425877981	22.79408851793768	3.99022696186483
503	-0.6363636363636368	0.275	0.2222222222222222	-0.036743934309073904	4924.07661118966	11.533267539405857	95.7929698863872	5.8500317304110006
123	-0.09525131907803416	0.5419312169312169	0.5735294117647058	0.1680074581994574	4260.108777842713	11.076645815539557	82.72404047346612	5.395835698225587
77	0.09932172318973423	0.5396763802282197	0.5895953757225434	0.2190355341717987	3678.0214274874816	11.387767608137978	71.52258799848796	5.704460916661537
254	-0.0027524514020300472	0.46888922098446345	0.48659003831417624	0.23464975259520968	3876.3000432565486	11.278836485049405	75.37492954248565	5.596073925655328
162	NaN	1	1	1.1307903139648905	1343.773379871129	9.27763366887064	26.117741029563813	3.6040754012122598
164	-0.28	0.2037037037037037	0.25	-0.047643641522263525	2883.529360487589	10.987587158004711	56.04458465230625	5.304985611040542
39	-0.3333333333333333	0.5	0.5	0.25533450082827264	2714.484548538817	11.256958238950833	52.79201796330143	5.5736004287270235
100	-1	0	0	-0.0689791478680065	3794.768881056045	11.582493594964301	73.80055125730524	5.899078186229525
57	-0.2380952380952383	0.5666666666666667	0.6153846153846154	-0.6269905391863364	628.4513158416796	8.476688588194182	12.219455317551098	2.805631328993567
37	-1	0	0	0.3674012631654825	3398.7923600637173	10.583127993983556	66.1706992563893	4.903671482713375
166	-1	0	0	-0.41746993724944453	30767.15694620149	14.1449005081958	598.2597758845276	8.46052491616853
167	-0.03221136445892147	0.367999037999038	0.32608695652173914	-0.28280352631441896	361.3734521625225	6.805582421251366	7.0353331714334715	1.1761218998358296
170	-1	0	0	-0.061744825185742	3318.845884492915	11.67825955041095	64.57625526528716	5.994503404184555
13	-0.3333333333333333	0.5	0.5	-0.07412157582276267	2536.019372278542	10.481110482702949	49.3461868421272	4.799524989587084
171	NaN	1	1	0.7105088601751485	575.6619468861783	7.678966274665415	11.192419295705644	2.033627688011895
155	-1	0	0	-0.0611563441306965	1287.362713521245	10.308508020366201	25.037539868314553	4.626159579123286
15	-1	0	0	0.016355155840828986	2274.552103842935	11.096962177422899	44.20473515520005	5.413677196336435
21	-1	0	0	0.13659731020318133	3453.7664692573967	11.6665897429334	67.15321022027697	5.982890516816013
40	-1	0	0	0.0961051580364675	3280.852134218015	11.659842682066401	63.8188834958823	5.97609814150752
150	-0.3333333333333333	0.5	0.5	0.3251931082428546	3088.895256949797	11.547503781985233	60.07234539752983	5.8638508562572005
174	-1	0	0	0.38517517093820897	2832.14108538205	11.333870103406	55.06784682591095	5.65043051193366
175	-1	0	0	0.1288934574946565	1586.8180975921262	10.390255576475141	30.861601165508947	4.70814645609022
176	NaN	1	1	1.77432696758475	34464.52506824232	12.03990112594844	670.489437700348	6.3617986083085505
95	-0.2935323383084578	0.20476190476190476	0.23076923076923078	-0.03268274479988928	4750.959632807213	11.492509705850566	92.24120138998778	5.80988889776939
16	NaN	1	1	-0.521449051786627	2050.524910186199	10.602623237935127	39.856630912630735	4.920603914149757
177	NaN	1	1	-0.15191452261891797	5847.351555608365	12.46700667701905	113.75172608886879	6.78288677373606
179	-1	0	0	0.202463252828715	4360.22171681853	12.00306533687305	84.8172013159948	6.3191658187090205
55	-1	0	0	0.33371709755627554	1047.7632294222385	9.749614304515895	20.385687045174095	4.069019213600795
494	-0.06172384567196044	0.7670661065150625	0.7777777777777778	0.46168621419339323	3983.214211008398	11.336557671167098	77.44581802700114	5.653527468019865
180	-1	0	0	0.2869656844498197	1867.991696117259	10.595083266442103	36.3408401782295	4.912619095341866
181	-1	0	0	0.33472964590264154	1135.7771579962625	9.670764062121405	22.04075355041322	3.991130996901015
359	-0.0021280711936544927	0.3003133172870015	0.36936936936936937	0.06731256642068825	853.8096867461402	9.231103267515829	16.594373889824464	3.5554116515655374
182	-0.5000000000000001	0.3333333333333333	0.3333333333333333	-0.267752598644051	2965.34902358867	11.359453905164699	57.679886116009776	5.676042419831923
60	-1	0	0	0.20015297955377	1869.6344483645275	10.60015474772459	36.377959479112704	4.917740407367885
183	0.0700249100470521	0.6505244755244756	0.6571428571428571	-0.3291258487664672	301.98237982397745	7.537828908262548	5.874259178020334	1.8787250557093333
14	-0.19402985074626886	0.5166666666666666	0.6	-0.5316545984844373	1682.1388716590532	10.4818971200162	32.6852239613229	4.79970987192642
85	NaN	1	1	0.7264730361369993	2839.0356956001733	11.283683735721267	55.187536184475036	5.600367511121727
185	NaN	1	1	0.173180355215477	1208.8223018889794	10.202453374844614	23.515828769367534	4.520307209405197
3	NaN	1	1	0.4720596525508627	3720.9597192510464	11.620026760456167	72.3631272642696	5.936451222715937
186	NaN	1	1	-3.220545226508415	2409.4163771397652	11.059191276707999	46.852544853823645	5.376070450299935
4	NaN	1	1	-2.847775156326605	128.120165263819	6.255758993219144	2.4905442708082166	0.6270553478379093
187	NaN	1	1	-0.6701233615177375	723.2776788726981	9.30886592409971	14.0582477030114	3.6292499354343
188	-1	0	0	0.10494907384553748	9459.97287434465	12.835991643947	183.89739319607395	7.151855546659656
23	-0.6	0	0	0.07542158157079433	2088.3125103370553	10.546238084529703	40.492936933545394	4.864080169859997
189	NaN	1	1	-0.6439999902242965	3177.8180858562	11.343753780662851	61.7317585532597	5.66041998475186
190	NaN	1	1	0.5766785157111329	2778.418006387475	11.2974937093848	53.999886815329496	5.6140993832373045
296	-0.08936484490398829	0.4455303789456479	0.41	0.20579826379781807	3906.556948288782	11.496740108805874	75.958238125516	5.813490462534337
192	NaN	1	1	0.52669346711455	10271.336725889025	13.09742195315025	198.8942418866495	7.41314995861598
92	NaN	1	1	0.435736727164702	2581.15650419517	11.2695652291243	50.2065369210724	5.58613604484584
58	NaN	1	1	1.0419506744978955	3204.65171490815	11.5791929699288	62.37894787654135	5.89552980832266
316	0.3387755102040815	0.825	0.8888888888888888	0.8120191785584315	57601.460771522616	14.462468814903415	1117.2031513599204	8.778162420508066
126	0.06573104173022817	0.6118666360497749	0.6933962264150944	0.1877065536276053	3892.3280359253868	11.160939528547466	75.67480480617695	5.4787330575192295
596	-0.14285714285714285	0.7	0.75	0.3238412512004737	2730.564225483525	11.002441568027262	53.10303817215793	5.320012263837976
195	NaN	1	1	-0.6260734223915595	869.2589878653175	9.495268286335445	16.915283996622275	3.81541348332886
197	0.15175458982105502	0.7213275251318729	0.6575342465753424	0.4072996115680116	1878.270384371083	10.295718685783712	36.5197851584084	4.615111523051176
332	-0.09090909090908979	0.8095238095238095	0.8333333333333334	0.40358718046015835	10130.423829255597	12.7734951791789	196.93731920725207	7.089461311492141
198	-1	0	0	-0.021465995327837994	1354.0813925952189	8.778899571671255	26.270364637823135	3.1152189115197624
149	NaN	1	1	0.5403464716210731	629.367933394738	9.247050893116505	12.235008479395301	3.56728557680669
161	-1	0	0	0.060652246727414705	3153.918303024335	11.18313865534355	61.277151861648306	5.50021183566558
199	NaN	1	1	0.218368322203908	802.91919231578	9.585093478450815	15.622297289808799	3.904357888208
121	0.15789473684210525	0.47619047619047616	0.5	-0.2655896618500926	2664.1671329209985	11.081201499228442	51.794136633994356	5.398148372305679
251	-0.20000000000000057	0.625	0.6666666666666666	-0.08467929972213478	3435.9759585767665	10.716924874749488	66.79566668751362	5.034786479456045
201	NaN	1	1	-0.21761350047691452	2020.950488641945	10.7287878393212	39.313849710594354	5.046282116649375
202	-1	0	0	-0.117175298011782	2757.842173645865	11.35813080755215	53.61774917731185	5.6746425326248495
61	-1	0	0	-0.213416659124821	1585.725557274093	9.915371718367851	30.847532402978693	4.23572719980375
203	-1	0	0	-0.1300311376377455	389.744770163702	8.5078371175597	7.581918761984795	2.831643976333895
12	-1	0	0	0.1123896877455645	1171.1304951605496	9.780003995246625	22.7830613476854	4.099696225048355
204	NaN	1	1	0.130415588974859	1913.46707959503	10.728983513349899	37.2375899273602	5.04625213854379
206	NaN	1	1	-0.6695708452286651	7063.957165282645	12.71327961132755	137.3382142575945	7.029085041068139
207	-1	0	0	0.974275420490475	4482.839196802675	11.7020906152955	86.90845473705785	6.018682855810665
208	NaN	1	1	0.15544433558944046	2738.87712785203	11.36936202816855	53.268212596938454	5.6858412210180695
209	-0.3333333333333333	0.5	0.5	0.15692354627103233	3558.9181620722	11.7608459650556	69.16573503375517	6.077050902506883
210	NaN	1	1	-1.0463363250959827	286.0012071381328	7.829135761009422	5.561948250728638	2.161275551578386
43	-1	0	0	-0.03433065176792285	5786.368134627585	11.96240070708905	112.50711519095276	6.27880397351536
236	-0.10236220472440918	0.7683333333333333	0.7666666666666667	0.3174384827130544	5914.483580556202	11.860533489067809	114.99988319830193	6.177063883174431
465	0.015085158150851442	0.527511961722488	0.5217391304347826	0.13364504931149113	3942.4515207236636	11.082670234246487	76.6458512306796	5.400633988837481
238	-0.03258820360894145	0.5780020703933747	0.6197183098591549	0.18420417885242235	4368.095140889544	11.428866016167483	84.90356651671745	5.745961616952028
212	NaN	1	1	1.1582061784450959	337.9289631219035	8.03005212560149	6.58833894434479	2.35983430793208
213	-1	0	0	0.6994385467144966	787.3970476648045	8.33997593273545	15.30459870265614	2.6845701080288067
232	-0.34265734265734266	0.2636363636363636	0.3333333333333333	0.10381578310710946	4210.8698324337465	11.659573535184954	81.85374809616147	5.976015423604896
6	-0.3333333333333333	0.5	0.5	0.09860227037096424	1456.5597613198906	10.218255469695197	28.323750002924733	4.536709592017137
215	NaN	1	1	0.5688405357066695	1759.7630445638	10.5339412110074	34.2846370132475	4.851412498680575
216	NaN	1	1	-1.09423467939913	1647.2693992986729	8.297638934070974	31.98165787007099	2.6629381630697972
445	0.24050632911392397	0.7696969696969697	0.7	0.18401558187132272	4053.3074290756563	11.497400504643116	78.81062858400689	5.814069207024173
217	-1	0	0	-0.22541809780709	1179.8282700044044	9.637424943177376	22.936122843521144	3.95859038249734
218	NaN	1	1	0.4510025265355063	2365.4265762086484	10.540423616777117	45.99307871779886	4.859367518978597
20	NaN	1	1	0.40366821496433264	5369.353246405657	12.011495813857099	104.39958182411253	6.327713261015443
99	NaN	1	1	-0.359349682332701	2639.41467346219	11.345812893640549	51.330971550191805	5.6622867162042
220	-1	0	0	-0.0827860606512985	2746.679140475202	10.883880672290635	53.3733984761489	5.201446669647915
246	-0.08433734939759031	0.7797619047619048	0.8	0.17019904840864508	5441.968981657653	11.777647866201267	105.82722426299846	6.09421432533376
131	-0.3333333333333333	0.5	0.5	-0.42911566784033434	352.98726960280646	6.1475678547013235	6.872801616870047	0.5985411300439843
385	-0.018867924528304363	0.953125	0.9629629629629629	0.513357835161822	6387.69930541309	12.127848373139203	124.18074601732806	6.444547476409965
8	NaN	1	1	0.4029673041392807	1444.9876974807637	9.512441841230867	28.115618459283223	3.843382211256719
10	-0.6	0	0	-0.133696614891363	6642.176838395801	12.1544657416134	129.1687933069031	6.47082744010237
221	-0.3333333333333333	0.5	0.5	0.06870833036084929	3150.9531840426957	11.219601469519507	61.31636179841487	5.536626592844547
160	-0.3124999999999999	0.16666666666666666	0.14285714285714285	-0.10929164077004624	2707.07979957829	11.269596163174013	52.65530144727021	5.586237837228955
223	-1	0	0	0.10469548472556	684.1068268515065	9.274371200823465	13.2873012610033	3.59492475297449
224	NaN	1	1	0.660232538021807	2865.10971051482	11.440707337595551	55.6938868101365	5.75712621254765
225	NaN	1	1	0.534689696673923	3712.9447490514767	11.734352734363133	72.2265203222141	6.05062418529336
226	NaN	1	1	0.2232665944562245	3117.25554064205	11.57880952820145	60.650531897353254	5.895121637200745
9	-0.3333333333333333	0.5	0.5	0.136561305769854	9923.1576486397	13.1199867630343	192.94837222610232	7.43569622468348
227	NaN	1	1	-0.24866412212190547	5083.251854184405	12.266623757649949	98.8393792792247	6.582579327396205
22	-0.11111111111111124	0.7333333333333333	0.8	0.08172539481604581	4573.0131271814735	12.02543526895712	88.92124091076452	6.341539157517608
228	NaN	1	1	-0.4049765563735035	1162.3287314170225	9.68217228413771	22.590137694444138	4.002455216327705
229	NaN	1	1	-0.610309146077514	5628.891627482925	11.855279552867401	109.43942156392181	6.17181628953083
230	-0.023890784982934378	0.8458333333333333	0.94	-1.3457734488076327	7268.31524396782	11.50484802164242	141.44257146969466	5.824430812686592
231	-1	0	0	0.1185879104615395	10386.311908597605	13.2953736340488	201.86537537661252	7.611025055253495
349	0.10144927536231925	0.7753623188405797	0.8387096774193549	-0.9576557239614807	1690.0650861223892	10.378929000979273	32.85542725316359	4.696894132119912
401	-0.06451612903225795	0.4666666666666667	0.45454545454545453	0.06702758027011985	4002.355109173605	11.535279242701716	77.81289065190634	5.851933869157314
369	0.058823529411764705	0.5	0.5	-0.9363745010839288	2050.410706592057	10.012120369019541	39.862527049080306	4.337221998009614
32	NaN	1	1	0.1780169827191845	1112.064112906935	10.073361779079814	21.63887520246635	4.391462075800391
134	-0.09947643979057576	0.5428571428571428	0.5333333333333333	0.5936670739619264	1420.8261874175118	9.493408068600225	27.599740568847757	3.816358628771474
41	NaN	1	1	0.21563742013519724	4857.717289949524	12.108418886103467	94.46966654454177	6.42449298218901
193	NaN	1	1	0.4738564504874055	422.94544522078604	8.049614513392685	8.228465053313355	2.384553975621145
234	-1	0	0	-0.22453384885296312	5832.303510665281	12.3169132270664	113.27952851754105	6.632916491442305
235	NaN	1	1	-0.54651040988778	719.9409510356577	7.888812447691585	13.956648208154375	2.240334268778029
237	NaN	1	1	0.3574441946970145	1897.611459304575	10.864392870027551	36.92053409179235	5.181315792761415
239	NaN	1	1	0	1561.1962553218596	8.56969361622664	30.322717304578095	2.918723841584951
240	NaN	1	1	0.5688365480952535	1552.1977187866212	8.17247637664168	30.192798751097623	2.5470347285217363
241	-1	0	0	-0.06460841400411449	4043.419644460735	11.792374432701749	78.53315345355905	6.108639205862104
11	-0.6666666666666667	0.16666666666666666	0.2	0.4849305313853775	2671.3743665615766	10.263818725952344	51.94888834769955	4.582629309492215
242	-1	0	0	-0.877136083185146	2238.9524919144988	10.416620844734961	43.571440742990596	4.73546500468703
243	NaN	1	1	-1.4885053021409451	2759.89602082545	11.144978161641049	53.488363957077446	5.46179034413089
244	-0.33333333333333337	0.25	0.3333333333333333	-0.017956017045675746	967.1594289020228	9.83881220183463	18.808742277556497	4.15742022081196
33	-0.3333333333333333	0.5	0.5	-0.032766551604984796	5161.15491355451	11.903375045692366	100.3504434159736	6.2197003933058195
247	-1	0	0	-0.006907974719282978	2421.60309971813	9.269312696493886	47.082479749478786	3.607072507977425
124	NaN	1	1	0.5264542786045073	4049.933357953485	9.452678624292783	78.74371922753151	3.7894341794583846
378	-0.125	0.78125	0.7777777777777778	0.30192019079430554	4352.44697702978	11.561870321893467	84.59158185329909	5.878966882210138
249	-1	0	0	0.04857246332995535	1768.3398968908518	10.360804926175485	34.419951344327096	4.679135346883295
138	-0.07831207065750743	0.4065764790764791	0.3880597014925373	-0.08568618778580789	450.02557524124575	8.360656201255546	8.75617512237014	2.6883269461450845
300	-0.6	0.2	0.25	0.20134365522980402	2660.5881114230697	10.952344107974945	51.72321317591206	5.269586382673956
250	-1	0	0	0.0431307758936523	5790.818946014269	12.46464240920395	112.6448707279875	6.780519470314525
252	-1	0	0	0.004612695365783986	3592.4663529345985	9.03661781571337	69.78203922333338	3.390451891621241
102	NaN	1	1	-1.031503420712708	1557.6665397631587	10.34660657863883	30.3002950634311	4.6645409616265
256	NaN	1	1	-0.3247287146643375	2621.4732794362753	11.01772958043335	51.005209155992546	5.334843684040485
257	-0.3333333333333333	0.5	0.5	0.20925166969442402	3979.8344926765135	11.789517054266033	77.38935435316726	6.105784799360967
258	-0.20000000000000057	0.625	0.6666666666666666	0.30626183902145315	3412.557819144945	11.608486162343599	66.31951597375877	5.924852639736122
259	NaN	1	1	-1.947045099542098	2826.4443962673804	10.04565215764399	54.8059610893591	4.364303365508706
260	NaN	1	1	0.21129261990836634	2300.6169026921552	11.15302766439075	44.752934513594695	5.46965668957668
288	-0.14285714285714285	0.7	0.75	0.4301756850952162	4994.397422870028	12.02281514995852	97.06459293542758	6.338979926019536
17	NaN	1	1	0.5998784417384113	6101.368600638417	12.121247517229234	118.54591993463426	6.4376035051106
262	-1	0	0	0.259047689693715	28.56337979897825	4.37986987749471	0.5529068580469989	-1.1424788648970896
19	-0.49999999999999994	0	0	-0.2706065971422133	2897.3984061498236	11.378656159382599	56.316938079738634	5.695182662115363
263	NaN	1	1	-0.265509090792052	86.8550036210794	6.23821329159131	1.6860432966912349	0.5963400536292045
18	NaN	1	1	-0.3873705942863625	1852.248989482415	10.8079089734163	36.02405014213145	5.12492114040103
264	NaN	1	1	-1.1090312040125019	793.7611405046705	8.666733187423835	15.439627704306636	2.99618334297224
122	NaN	1	1	-0.32983164034133805	379.1331011058305	8.47259697950714	7.375191282052835	2.79656871022949
265	-1	0	0	-0.14369010114353448	5926.163410023149	10.51243793392223	115.21722811267153	4.835936508139235
266	NaN	1	1	-1.047716735408359	354.33275903779247	7.882885788497839	6.8925664425607405	2.21780404293979
47	-0.3333333333333333	0.5	0.5	0.204078304636104	5044.70287617605	12.089663602244734	98.10169070152756	6.405758681969717
56	-0.3333333333333333	0.5	0.5	0.22824930888840134	552.110300533428	8.389065638320266	10.73825787132685	2.722901304670855
267	NaN	1	1	1.209289424002484	2342.2821540039968	10.351924242247176	45.56274635323397	4.671525733179415
268	-1	0	0	-0.006999237665779201	3178.5601641715702	11.60836397778915	61.83914895523415	5.924655714805195
350	NaN	1	1	-2.2728939159193553	5232.729771085432	11.244173650145651	101.76011839879259	5.562396429995573
269	-1	0	0	-0.09904083318058325	1817.54208396265	10.7604502042519	35.3509759652261	5.077543112692425
270	NaN	1	1	0.344730529373053	4803.56625220588	12.03272386339	93.40634164011294	6.34886682931151
271	-1	0	0	0.03863655138547699	1800.470185540185	10.74374088358745	35.03239503159915	5.060857906131365
274	-1	0	0	0.02701567196763105	7025.246101345125	12.712247983870899	136.644597992086	7.028052021623321
275	-1	0	0	0.46352027605094154	1611.294918647587	8.960499510034415	31.346883938378802	3.3064355896042477
276	NaN	1	1	-0.2727226086675795	2811.3065122420103	11.1124811190445	54.617999356940004	5.429474772816651
278	NaN	1	1	0.4512433610174435	5080.16547323782	12.16049470201575	98.78977775259595	6.476545576088061
279	-1	0	0	-0.09509140053303948	1800.8774960583	10.7386413664938	35.0266704436296	5.055763599056505
70	NaN	1	1	0.38254439377555666	3346.6181932367335	11.3001720223347	65.06533708848613	5.61699520739417
261	-1	0	0	-0.069723293565616	2074.76895846604	10.84778365498525	40.35638902003725	5.164907446515125
81	NaN	1	1	-1.363269434556978	169.7137215567956	7.089179074533874	3.3037255100220637	1.430970791642504
248	-1	0	0	0.088356550659663	9457.427138465071	13.1232160962411	183.984883735592	7.438913575251515
280	NaN	1	1	-0.2768411653696195	1141.3125448222324	9.998924827539875	22.181879989095748	4.317501584248825
