community_id	newman	bynode	totalfrac	diffraction	mean_diff_exp	mean_avg_exp	mean_avg_log2_exp	mean_avg_cpm_exp	mean_avg_log2_cpm_exp
30	0.011151982250248202	0.3581934581934582	0.3706896551724138	-0.25862068965517243	0.16086380749053603	5522.796748676783	11.533353845115164	107.40246581082253	5.850247544504942
50	-0.07134750699856274	0.5076615961069743	0.5083333333333333	0.016666666666666666	0.23199040318307948	4405.94970281209	11.271167899015783	85.59415253179927	5.589016254155854
80	-0.04900662251655682	0.6033613445378151	0.6944444444444444	0.3888888888888889	0.16541274146192006	3079.0790391118994	11.036923139591801	59.863643101839926	5.354238086780632
91	-0.039426523297491044	0.4876984126984127	0.4827586206896552	-0.034482758620689655	0.004612411440382049	3101.5762034634267	11.181787905562553	60.289139836874604	5.498762784744471
387	NA	1	1	1	0	2755.07692107328	11.2610075385441	53.57802753140196	5.577678076042905
43	-0.061495279408012145	0.6580976811859165	0.675	0.35	0.25300202751905726	4017.7620049972916	11.356623539268869	78.14415021782682	5.673692834177644
15	0.06205342048912433	0.47985884913405924	0.4900990099009901	-0.019801980198019802	0.10976591768073178	3563.7047302739843	11.356436717702882	69.30489432563883	5.67329266829672
54	0.0366662156677039	0.6118722089875936	0.550561797752809	0.10112359550561797	-0.0770443000409556	2575.4780173099834	10.766187628645596	50.10095258554901	5.084111645190019
140	-0.07692307692307698	0.8541666666666666	0.8571428571428571	0.7142857142857143	0.31448487666783453	5021.227037892666	11.888732717657588	97.67675188035949	6.205102672553144
300	NA	1	1	1	0.18203084963336366	1592.6781309625567	10.488080070565443	30.98882680764847	4.805635056475864
67	NA	1	1	1	0.5445980122382953	5201.13673976345	11.910231309179222	101.15847105766326	6.226591745327213
204	-0.33333333333333337	0.31666666666666665	0.3333333333333333	-0.3333333333333333	0.2126824539429578	5425.0679165269885	12.10024406434116	105.47954920908684	6.416418815875718
99	-0.035294117647058906	0.5019047619047619	0.45	-0.1	0.20311895166139926	3460.429592758915	11.347697134070078	67.28382015840671	5.664545766433409
7	-0.01678571428571429	0.6593441863812732	0.7326007326007326	0.4652014652014652	-0.23876393706940924	2576.9433825425995	10.956201813990369	50.11464508378042	5.273605090377865
172	NA	1	1	1	0.669061219793476	3811.9417905702603	11.328872446379533	74.15616682800224	5.645859018213969
129	-0.29411764705882354	0.3333333333333333	0.2727272727272727	-0.45454545454545453	-0.07465951342908554	4835.988318837131	11.413564318192877	93.99148422104093	5.730798069919393
2	0.03553501650619132	0.43714283043835833	0.4130688448074679	-0.17386231038506417	0.013138058484800319	3215.6859814142226	11.10182732939634	62.523005889567145	5.419348304371703
867	-0.3333333333333333	0.5	0.5	0	0.3470827999606097	5563.450005248636	11.919341559296134	108.16897847211094	6.23590356379839
53	-0.08852459016393446	0.7578551078551079	0.7831325301204819	0.5662650602409639	0.35799094418564725	3603.5080279224744	11.033623509173015	70.12168966470533	5.351426312369708
383	NA	1	1	1	0.38876654732253046	1858.463329649125	10.826115979573501	36.14351195887645	5.14309145463226
646	NA	1	1	1	0.387679973668564	1908.9419555397749	10.6862959442981	37.11572942671545	5.00369574460096
33	-0.05458290422245108	0.5320323013950465	0.5	0	0.18211030628801675	4121.314171877376	11.230210444339502	80.12511976008616	5.547705825670817
29	-0.10781404549950527	0.29084628821470926	0.33035714285714285	-0.3392857142857143	-0.005398882926988444	3742.8976855988426	10.644558323158774	72.6954148601401	4.963032738585996
110	-0.03030303030302877	0.9166666666666666	0.9411764705882353	0.8823529411764706	0.5006456940488317	3032.358058019332	11.078677506260977	58.958396061712584	5.396070841164852
62	-0.03525508087930303	0.48884250669964957	0.4583333333333333	-0.08333333333333333	0.012078855062026671	4562.649709530537	11.500257316720091	88.68110258201894	5.817216608840916
77	0.4601226993865033	0.8774509803921569	0.9090909090909091	0.8181818181818182	0.20723675965021912	3513.66747475145	11.194983938099435	68.30251298722901	5.51205609942629
184	0.03225806451612906	0.4444444444444444	0.4	-0.2	-0.223805646670976	8374.491976349416	12.1238404985671	162.64712137370122	6.440264513142214
44	-0.08955223880596978	0.7605219780219781	0.7808219178082192	0.5616438356164384	0.40416325285200744	2977.1519991801842	11.19238427109518	57.894617986817984	5.509363498326367
92	-0.1320754716981133	0.5190476190476191	0.5238095238095238	0.047619047619047616	0.22221219255328042	4234.950521200494	11.8576882431142	82.36771678826584	6.173946636362787
133	-0.14285714285714285	0.78125	0.75	0.5	0.27001218745078337	2748.6994556657987	11.313042764981013	53.44906466462643	5.629621420755025
60	0.07421013960323274	0.6111111111111112	0.6428571428571429	0.2857142857142857	0.2958224380092653	2999.0595123288076	11.224917638642673	58.30364289670472	5.541802005414587
257	0.058823529411764705	0.5333333333333333	0.5	0	0.30634719930062276	2474.253916733686	11.205072293786	48.1371118468857	5.521703960582858
388	NA	1	1	1	0.3413270840497195	4050.0271665514747	11.488110768736899	78.74123810424415	5.80486370324659
179	0.12195121951219508	0.5694444444444444	0.5	0	-0.003865935363765167	2110.2024811297915	10.696221330741473	41.034755119170384	5.013729141999207
9	-7.905138339491725e-4	0.9842105263157894	0.9984202211690363	0.9968404423380727	1.8067566339200598	695.2121294953464	8.846627739614656	13.518833738509663	3.171079372699483
174	-0.23076923076923078	0.6527777777777778	0.625	0.25	0.3134046464597625	2683.851407844732	10.842912902523302	52.17221612412167	5.160387349648136
4	-0.026007986287545873	0.4053964887003512	0.4361602982292637	-0.1276794035414725	0.17266040122074441	3715.402236199732	11.063159281124307	72.23054001596465	5.381270547914256
12	0.009364600263137669	0.5459441050578822	0.4791666666666667	-0.041666666666666664	0.1001786846482508	3427.7839233338427	11.179136281298764	66.68565958567092	5.496860188433436
51	0.0038971161340607117	0.6770956607495069	0.6197183098591549	0.23943661971830985	0.3128051815052203	5223.717572348731	11.838417837091338	101.56688561653175	6.155197259641215
39	0.052470227567504094	0.6236955696633116	0.5816326530612245	0.16326530612244897	0.2265300143761238	5327.254678959382	11.436707411151014	103.64861801344153	5.7538904621071225
14	-0.17929307634076758	0.3297080979284369	0.319672131147541	-0.36065573770491804	0.13700963028042543	3480.381214675563	11.32383838597687	67.67591365168366	5.640634405118932
861	-1	0	0	-1	0.1094795681445125	956.326076284004	8.935395602475591	18.598003654811908	3.262208114352655
46	NA	1	1	1	0.5031062088932623	6019.487060499829	11.902327636761799	117.01946427097131	6.218739055826505
87	-0.0968979852894148	0.30957671957671956	0.2857142857142857	-0.42857142857142855	0.06826346579621775	3130.115016729463	10.577168178654656	60.848005025986296	4.896926263085751
11	0.06751882057716452	0.6420001189165949	0.6284584980237155	0.25691699604743085	0.24828421740653336	7203.342885480398	11.927287159023276	139.96230981478695	6.243691463422761
28	-0.009234828496042163	0.41278186274509804	0.36470588235294116	-0.27058823529411763	0.15542005510311369	3346.3127794067173	10.971510933768586	65.07963623446632	5.289608340620163
25	-0.008137109759128519	0.43609908106907735	0.4092526690391459	-0.18149466192170818	0.06084448036548181	3135.07374273174	11.230944266111923	60.96247487088446	5.547985818492333
21	-0.05551373205074587	0.45270856594386005	0.42857142857142855	-0.14285714285714285	0.15951605429784255	4950.55286059943	11.659229922179797	96.24513215348223	5.976019098565312
85	-0.04900829048168757	0.49676625457875456	0.47959183673469385	-0.04081632653061224	0.3088758964137266	3495.3032892872307	11.130999284479056	67.91499928465068	5.449070658835252
66	-0.05855018587360584	0.5245496787163454	0.4925373134328358	-0.014925373134328358	-0.20379182726602024	2847.256798832983	11.038799014486864	55.35677351087263	5.355875539304119
157	-0.1381031613976705	0.3055555555555555	0.2894736842105263	-0.42105263157894735	-0.20169130590052703	2501.5302577364296	10.770101816693952	48.58644773681753	5.087522752504323
22	0.04718583561249451	0.578033009399988	0.5736040609137056	0.14720812182741116	0.14205589715791855	4453.10516996676	11.415224637307926	86.5438405934389	5.7322718451392936
364	NA	1	1	1	0.37482021442389335	6579.726024199603	12.243163274066234	127.85827426817568	6.55926480112887
389	-1	0	0	-1	-0.099201647534679	1158.2986410653054	10.028548307278065	22.5144175300865	4.346962941041815
90	0.27215189873417717	0.75	0.782608695652174	0.5652173913043478	0.21976435465805072	2515.131697743995	10.913038991723619	48.91038721235675	5.230196514643915
390	NA	1	1	1	0.21936458025379402	11894.93271248096	13.122806208517549	231.29070489240655	7.438587042264445
88	4.533410683886055e-16	0.6660327767470625	0.7551020408163265	0.5102040816326531	0.23457018844979258	1951.2909812072908	10.182345624841036	37.96664558566597	4.50367027390681
860	NA	1	1	1	-0.4341925249411195	1153.1204323293293	7.902082689497226	22.465942112075524	2.2872036217049576
16	-0.05253523704924038	0.42969996935600124	0.448	-0.104	0.14676720792044476	3205.639556242753	11.176945770157241	62.3496187338327	5.494125494133635
115	-0.03311258278145662	0.55	0.5384615384615384	0.07692307692307693	0.24986952863656994	3086.2583128634856	11.036148217220987	59.995448633973766	5.353232642642241
5	0.020680118172103867	0.4733935239260026	0.44390243902439025	-0.11219512195121951	-0.05822285408444102	3290.93116533246	10.847148850505521	64.02925741698985	5.165180866428291
141	-0.16666666666666635	0.6875	0.7142857142857143	0.42857142857142855	1.1428387747071973	4222.317495577667	11.807759181085713	82.06669767599584	6.124073745071054
391	NA	1	1	1	1.053915139395985	5692.822929551185	12.32085326955135	110.69724705600669	6.636832570755345
250	-0.3333333333333333	0.5	0.5	0	0.12361978858320025	3473.991854738365	11.646036662783626	67.50249810829837	5.962357590755557
116	-0.022727272727272586	0.5772727272727273	0.6	0.2	0.3096950341993342	3337.621462516367	11.420021706271427	64.9363853770466	5.7366241560692846
382	NA	1	1	1	0.418987082336011	2326.094442168248	10.22767385293156	45.2461730090603	4.547677508265545
170	-0.07142857142857138	0.3611111111111111	0.4	-0.2	0.16453823757142783	5936.939049259347	11.989463077827383	115.41215068545182	6.305831599420478
267	NA	1	1	1	0.4628067826840502	7040.897947993556	12.744024184958061	136.9417055085814	7.05980910651348
63	-0.11458859162039384	0.4514069264069264	0.4782608695652174	-0.043478260869565216	0.13097275955320112	3482.8578450735054	11.37362175403649	67.73308023922208	5.6903813373201455
52	-0.11863334387851937	0.31127849927849927	0.34615384615384615	-0.3076923076923077	0.02599002482947163	3907.134045399726	11.479487267755804	75.98892890569277	5.796214605016346
8	-0.009789987634380314	0.43232855732854164	0.38257173219978746	-0.23485653560042508	0.008061122453749766	3005.743123982934	10.459425168670993	58.44822797283113	4.779955745581047
38	-0.006993006993012622	0.96875	0.9861111111111112	0.9722222222222222	0.4927295104439339	4865.538794437018	11.870921187135053	94.63949467801591	6.187283113923845
243	-1	0	0	-1	-0.1588023414375495	4032.084872392583	10.748494834529584	78.38008830050495	5.066667487222595
353	NA	1	1	1	0.5694610038105437	1919.8053816189695	10.725349207046426	37.342517911475035	5.042649299422743
82	-0.0337078651685365	0.9096866096866096	0.9347826086956522	0.8695652173913043	0.3042015804156198	3587.043452762054	11.470464053797963	69.77465791981986	5.787066400471358
384	NA	1	1	1	0.7115313661236935	3853.646017662005	11.87601220934415	74.92914640349571	6.19215014336091
358	-0.5000000000000001	0.3333333333333333	0.3333333333333333	-0.3333333333333333	0.280665088102991	1479.67377414579	10.486476297830533	28.771339200387967	4.803897960109217
136	0.29999999999999977	0.7916666666666666	0.7142857142857143	0.42857142857142855	0.23236987066973025	6135.860590744861	12.3504900383796	119.34159086228456	6.666488214404458
68	-0.14891736632788302	0.5142857142857142	0.5192307692307693	0.038461538461538464	0.10596617677088795	4605.028936245504	11.239064843692947	89.47012675868442	5.5598972025812134
23	-0.03280103072067701	0.30852213885933094	0.3228346456692913	-0.3543307086614173	-0.08384006576692031	2632.4926866930628	10.705511420864509	51.182641050341715	5.023652395670123
155	-0.13043478260869573	0.3595238095238095	0.38461538461538464	-0.23076923076923078	0.22449148928006507	5769.914429716355	11.285117183130025	112.14038756566171	5.6026322735382115
10	-0.04715248009798042	0.8193353998942234	0.8842105263157894	0.7684210526315789	-0.3541392458911961	36322.30578463519	14.728937184728858	704.9742461842325	9.044465267297555
65	0.06088751289989696	0.6484126984126984	0.6285714285714286	0.2571428571428571	0.1965488514449233	2937.472841018427	11.193847484157507	57.128578478035934	5.510679906149772
392	NA	1	1	1	1.26000348061693	5708.728099913535	12.2883138992532	111.037286254374	6.60432824860725
203	-0.14285714285714285	0.7	0.75	0.5	0.5680484699504129	6753.404766704494	11.06720252451567	131.1001816555686	5.390290712787622
78	0.04603528696004868	0.7016918266918267	0.6666666666666666	0.3333333333333333	0.1656284643797234	4588.404654531315	11.511128678254163	89.1737998614508	5.828451261507808
144	NA	1	1	1	1.5945727469236315	359.9672831029035	8.098675667178703	7.003939809069335	2.4274482499182617
241	NA	1	1	1	0.2519076335814635	4505.454860300552	12.03365376092195	87.62801060384848	6.349743131162213
393	NA	1	1	1	0.7729927267860165	2929.7439093089	11.465676724930251	56.94379239159875	5.78208431180337
361	NA	1	1	1	0.4298020565369868	21233.55275906968	13.752606942421025	412.2788278548523	8.06825362334583
269	-0.49999999999999994	0	0	-1	0.024881572137913664	2406.1332300295053	11.1697475455366	46.7823787979537	5.486403096840317
95	-0.05555555555555558	0.4423076923076923	0.47368421052631576	-0.05263157894736842	0.19076301662105358	6362.02524550094	12.350663630539469	123.65169127034325	6.66664911866334
278	-0.5000000000000001	0.3333333333333333	0.3333333333333333	-0.3333333333333333	0.3641671899588967	1174.212559992573	9.668769425877981	22.79408851793768	3.99022696186483
121	-0.6363636363636368	0.275	0.2222222222222222	-0.5555555555555556	-0.036743934309073904	4924.07661118966	11.533267539405857	95.7929698863872	5.8500317304110006
58	-0.13197278911564625	0.5890786749482402	0.59375	0.1875	0.21171434096413086	4855.004943045249	11.56336180011382	94.27439295542362	5.880285337630681
20	0.16595744680851057	0.5879108986251843	0.6230769230769231	0.24615384615384617	0.2270949164498368	3915.9739165023516	11.42654821760166	76.15098299654228	5.743210394042171
181	NA	1	1	1	0.45002701657378097	9686.692341502061	12.718225918439149	188.31340117370831	7.034239313960585
27	-0.0036236309596513654	0.483560386190132	0.43137254901960786	-0.13725490196078433	0.10503317506110556	3858.7580260780155	11.284614987628725	74.99215516819446	5.601771514988192
18	-0.005455962587684966	0.41247480835906836	0.47346938775510206	-0.053061224489795916	0.1980906501561366	3866.61229316598	11.266767388646885	75.18781564833927	5.58402482441118
61	-0.21595598349381026	0.6535147392290249	0.6176470588235294	0.23529411764705882	0.18288779563834132	4429.813973065919	11.429962562902004	86.13524429824427	5.746746840634602
94	0.272030651340996	0.6805555555555556	0.7368421052631579	0.47368421052631576	0.14092758988823864	5169.529699492886	11.936794551847505	100.5229636458921	6.253045473777036
83	-0.07274969173859427	0.48102240896358545	0.4827586206896552	-0.034482758620689655	0.13480390759333852	11918.412740866761	12.5353684876059	231.47804047088854	6.851475196933182
89	-0.22706766917293236	0.328125	0.2916666666666667	-0.4166666666666667	0.14674953706807087	2661.9915564309763	10.695909160658255	51.73658778673882	5.014589956608134
394	NA	1	1	1	1.1307903139648905	1343.773379871129	9.27763366887064	26.117741029563813	3.6040754012122598
126	-0.28	0.2037037037037037	0.25	-0.5	-0.047643641522263525	2883.529360487589	10.987587158004711	56.04458465230625	5.304985611040542
36	0.05207620908646801	0.4718734968734969	0.5050505050505051	0.010101010101010102	0.09308195555124298	4282.802100831216	11.449498700042925	83.27029204740485	5.766657928508942
911	-1	0	0	-1	0.297449567827704	552.31853280207	8.977964750259465	10.748071646324796	3.299582861428875
322	-0.3333333333333333	0.5	0.5	0	0.25533450082827264	2714.484548538817	11.256958238950833	52.79201796330143	5.5736004287270235
76	0.036065573770492264	0.6877610693400167	0.6666666666666666	0.3333333333333333	0.2018016198730361	4552.475256340758	11.360828947320572	88.49181604763095	5.678193478014985
395	-1	0	0	-1	-0.0689791478680065	3794.768881056045	11.582493594964301	73.80055125730524	5.899078186229525
149	-0.2380952380952383	0.5666666666666667	0.6153846153846154	0.23076923076923078	-0.6269905391863364	628.4513158416796	8.476688588194182	12.219455317551098	2.805631328993567
396	-1	0	0	-1	0.3674012631654825	3398.7923600637173	10.583127993983556	66.1706992563893	4.903671482713375
858	-1	0	0	-1	-0.41746993724944453	30767.15694620149	14.1449005081958	598.2597758845276	8.46052491616853
878	NA	1	1	1	-2.564663632872405	107.43975800830671	6.132177301761654	2.089691550352305	0.509649327719605
887	NA	1	1	1	1.0025043706449874	1390.206583810812	9.67300543191452	27.060202376979994	3.994521238976045
139	-0.14285714285714313	0.5574074074074074	0.6666666666666666	0.3333333333333333	0.3417168124702438	3529.9468644693766	11.55467026281589	68.66769302083915	5.871135378666768
397	-1	0	0	-1	-0.061744825185742	3318.845884492915	11.67825955041095	64.57625526528716	5.994503404184555
186	-0.16666666666666635	0.6770833333333334	0.7142857142857143	0.42857142857142855	0.22565458759138976	4090.0328994817323	11.27108974548109	79.5175706505885	5.588444764483289
26	-0.06091867903867238	0.681545579729567	0.7062146892655368	0.4124293785310734	0.2653471656219787	4242.895287425518	11.514341112345171	82.44751605375012	5.831187424680927
101	0.024390243902439025	0.6805555555555556	0.6875	0.375	0.3159008839149079	4503.794899840416	11.931575000117068	87.62030631113413	6.247805678642499
357	NA	1	1	1	0.30992543398797434	3773.037892539442	10.94729302280663	73.37651999471855	5.266177204992267
189	-0.3333333333333333	0.5	0.5	0	-0.07412157582276267	2536.019372278542	10.481110482702949	49.3461868421272	4.799524989587084
398	NA	1	1	1	0.7105088601751485	575.6619468861783	7.678966274665415	11.192419295705644	2.033627688011895
385	-1	0	0	-1	-0.0611563441306965	1287.362713521245	10.308508020366201	25.037539868314553	4.626159579123286
399	-1	0	0	-1	0.016355155840828986	2274.552103842935	11.096962177422899	44.20473515520005	5.413677196336435
295	-1	0	0	-1	0.13659731020318133	3453.7664692573967	11.6665897429334	67.15321022027697	5.982890516816013
487	-1	0	0	-1	0.0961051580364675	3280.852134218015	11.659842682066401	63.8188834958823	5.97609814150752
328	-0.3333333333333333	0.5	0.5	0	0.3251931082428546	3088.895256949797	11.547503781985233	60.07234539752983	5.8638508562572005
400	-1	0	0	-1	0.38517517093820897	2832.14108538205	11.333870103406	55.06784682591095	5.65043051193366
401	-1	0	0	-1	0.1288934574946565	1586.8180975921262	10.390255576475141	30.861601165508947	4.70814645609022
862	NA	1	1	1	1.77432696758475	34464.52506824232	12.03990112594844	670.489437700348	6.3617986083085505
148	-0.2935323383084578	0.20476190476190476	0.23076923076923078	-0.5384615384615384	-0.03268274479988928	4750.959632807213	11.492509705850566	92.24120138998778	5.80988889776939
316	NA	1	1	1	-0.521449051786627	2050.524910186199	10.602623237935127	39.856630912630735	4.920603914149757
650	NA	1	1	1	-0.15191452261891797	5847.351555608365	12.46700667701905	113.75172608886879	6.78288677373606
41	-0.013503909026297048	0.5666495487083723	0.5507246376811594	0.10144927536231885	0.22374589582399587	1442.3708030870625	9.512918292177613	28.048002290246206	3.839721277036237
270	-0.6	0.25	0.25	-0.5	-0.17121721199802276	2751.749121537444	11.112691201160045	53.49012061894885	5.4296864301465195
652	-1	0	0	-1	0.202463252828715	4360.22171681853	12.00306533687305	84.8172013159948	6.3191658187090205
859	-1	0	0	-1	0.33371709755627554	1047.7632294222385	9.749614304515895	20.385687045174095	4.069019213600795
187	-0.2500000000000007	0.5833333333333334	0.6	0.2	0.4894436444889915	4591.58486545684	11.688164103671683	89.33545231223309	6.004579454118135
19	-0.06260876496140887	0.771924465624601	0.7743467933491687	0.5486935866983373	0.4883538388435767	4164.570488289925	11.385026318895003	80.95923902585098	5.701917861481482
290	-1	0	0	-1	0.2869656844498197	1867.991696117259	10.595083266442103	36.3408401782295	4.912619095341866
402	-1	0	0	-1	0.33472964590264154	1135.7771579962625	9.670764062121405	22.04075355041322	3.991130996901015
59	0.01543550165380372	0.3474713817150792	0.39361702127659576	-0.2127659574468085	-0.028082329322959475	798.3199166145541	9.238399883098916	15.51968681659449	3.560780070962454
225	-0.5000000000000001	0.3333333333333333	0.3333333333333333	-0.3333333333333333	-0.267752598644051	2965.34902358867	11.359453905164699	57.679886116009776	5.676042419831923
517	-1	0	0	-1	0.20015297955377	1869.6344483645275	10.60015474772459	36.377959479112704	4.917740407367885
120	-0.06785714285714288	0.4484848484848485	0.43478260869565216	-0.13043478260869565	-0.4261305120087365	310.3627533601613	7.468695346652848	6.034251106177265	1.811559265048189
71	-0.17187499999999978	0.4982456140350877	0.5	0	0.3238789488765515	6191.763976887198	12.243843404648763	120.31822229262453	6.5599621206233145
210	NA	1	1	1	0.36517090613272135	6890.597094811388	12.5483209330168	134.05134761443762	6.864215393293298
381	-0.3333333333333333	0.5	0.5	0	0.252794266494902	6935.352761501103	12.432536019274133	134.81058701412354	6.74851761660131
96	-0.056422569027610975	0.31097791097791094	0.3181818181818182	-0.36363636363636365	0.068251874694502	400.44017434009413	6.9091832088651675	7.796201113138267	1.2786561416998643
175	-0.19402985074626886	0.5166666666666666	0.6	0.2	-0.5316545984844373	1682.1388716590532	10.4818971200162	32.6852239613229	4.79970987192642
312	NA	1	1	1	0.7264730361369993	2839.0356956001733	11.283683735721267	55.187536184475036	5.600367511121727
345	NA	1	1	1	0.173180355215477	1208.8223018889794	10.202453374844614	23.515828769367534	4.520307209405197
296	NA	1	1	1	0.4720596525508627	3720.9597192510464	11.620026760456167	72.3631272642696	5.936451222715937
653	NA	1	1	1	-3.220545226508415	2409.4163771397652	11.059191276707999	46.852544853823645	5.376070450299935
275	-0.5000000000000001	0.375	0.3333333333333333	-0.3333333333333333	0.09771910615877526	5060.007718498007	12.053065313146526	98.3218059841312	6.369284482266957
173	NA	1	1	1	-2.847775156326605	128.120165263819	6.255758993219144	2.4905442708082166	0.6270553478379093
654	NA	1	1	1	-0.6701233615177375	723.2776788726981	9.30886592409971	14.0582477030114	3.6292499354343
655	-1	0	0	-1	0.10494907384553748	9459.97287434465	12.835991643947	183.89739319607395	7.151855546659656
298	-0.6	0	0	-1	0.07542158157079433	2088.3125103370553	10.546238084529703	40.492936933545394	4.864080169859997
403	NA	1	1	1	-0.6439999902242965	3177.8180858562	11.343753780662851	61.7317585532597	5.66041998475186
656	NA	1	1	1	0.5766785157111329	2778.418006387475	11.2974937093848	53.999886815329496	5.6140993832373045
98	-0.29292929292929293	0.32222222222222224	0.25	-0.5	0.1106519183257258	3895.063721201005	11.45687358543914	75.73188028121025	5.773605926077218
272	-0.20000000000000057	0.625	0.6666666666666666	0.3333333333333333	-0.017169523739319497	2235.03541082778	11.044287583030151	43.47990848314525	5.3610711303280905
160	0.29999999999999977	0.8214285714285714	0.7142857142857143	0.42857142857142855	0.2617593657611319	3673.295128788686	11.35303767773553	71.41616439234721	5.669856104034827
42	0.031852472757753714	0.4990222421256904	0.5285714285714286	0.05714285714285714	0.10432112699846284	3897.2239600509633	11.369739833298393	75.77709273073377	5.687046120753306
17	-0.05731106572149475	0.44912601486764164	0.41333333333333333	-0.17333333333333334	0.1844375808074023	3674.452918578443	11.473021961943598	71.45082415575524	5.789631748247852
657	NA	1	1	1	0.52669346711455	10271.336725889025	13.09742195315025	198.8942418866495	7.41314995861598
871	-1	0	0	-1	0.1896745339977585	1929.9571480334296	9.3377304131552	37.53450669840279	3.667452828984465
578	NA	1	1	1	0.435736727164702	2581.15650419517	11.2695652291243	50.2065369210724	5.58613604484584
872	-1	0	0	-1	-0.2087162606489245	4485.859655188788	11.410305860086625	87.220888781499	5.727402208150314
56	0.18516643462852797	0.55149011527688	0.5747126436781609	0.14942528735632185	0.12953190073658544	7422.894441138898	12.024666294146847	144.17905939707342	6.3410396288805035
158	-0.14893617021276626	0.5520833333333334	0.6666666666666666	0.3333333333333333	0.19012483139769926	3348.849706807199	11.516342614970037	65.13211254000196	5.832834205550918
902	-1	0	0	-1	0.3891678679055075	1865.442950290695	10.80814849332165	36.2762986045248	5.125168520193435
515	NA	1	1	1	1.0419506744978955	3204.65171490815	11.5791929699288	62.37894787654135	5.89552980832266
375	-1	0	0	-1	0.17759196736779234	4294.3851516881705	11.870432680781233	83.52043316598537	6.18669008318673
97	NA	1	1	1	1.3860426424973407	75678.96392960311	14.979974176703877	1467.4804787284152	9.295575263524475
216	0.13043478260869576	0.5833333333333334	0.6	0.2	0.04579580161041084	2345.0690223346282	10.992587533134383	45.60994240961188	5.309521347664607
75	-0.06687402799377977	0.8003721424774056	0.8571428571428571	0.7142857142857143	0.25005144535198176	3824.4580470658875	11.555190760663912	74.38932890412566	5.871913337166871
909	-1	0	0	-1	0.4697897981205495	1657.12091177761	10.28816030907829	32.2084399580903	4.60659374791784
40	-0.06126687435098658	0.41631864867158985	0.3482142857142857	-0.30357142857142855	0.07335969422802896	5050.173970931295	11.796554349674789	98.20901722157286	6.113009236734444
37	-7.674597083652988e-4	0.6467254850991727	0.7300613496932515	0.4601226993865031	0.31196681893567163	4596.1952068503615	11.54771813959016	89.35041171246762	5.864422192769095
106	0.14666666666666667	0.6526556776556777	0.59375	0.1875	0.14154059102449792	4426.893075800235	11.607697761845822	86.09851624668465	5.924314074589069
117	-0.3138686131386861	0.1787878787878788	0.16666666666666666	-0.6666666666666666	0.07278828202236	5982.535077367859	11.819975459675703	116.3390886549998	6.136574463574496
86	0.06521739130434819	0.795	0.7674418604651163	0.5348837209302325	-0.2579890957221364	295.8367725641093	7.588526853442994	5.756931764038585	1.927979968860839
192	-0.14285714285714285	0.7	0.75	0.5	0.3238412512004737	2730.564225483525	11.002441568027262	53.10303817215793	5.320012263837976
404	NA	1	1	1	-0.6260734223915595	869.2589878653175	9.495268286335445	16.915283996622275	3.81541348332886
69	0.1355199593185864	0.6606232948338211	0.6323529411764706	0.2647058823529412	0.3853986827218166	1882.3695915899903	10.25174776540123	36.598884225713086	4.571403558065798
