community_id	newman	bynode	totalfrac	diffraction	mean_diff_exp	mean_avg_exp	mean_avg_log2_exp	mean_avg_cpm_exp	mean_avg_log2_cpm_exp
58	0.06915245273039781	0.5594655975337793	0.5454545454545454	0.09090909090909091	0.1340996025792675	3931.191295057527	11.4235914164269	76.42361212386545	5.740656989086999
86	-0.5000000000000001	0.3333333333333333	0.3333333333333333	-0.3333333333333333	0.3641671899588967	1174.212559992573	9.668769425877981	22.79408851793768	3.99022696186483
504	-0.6363636363636368	0.275	0.2222222222222222	-0.5555555555555556	-0.036743934309073904	4924.07661118966	11.533267539405857	95.7929698863872	5.8500317304110006
101	-0.09525131907803416	0.5419312169312169	0.5735294117647058	0.14705882352941177	0.1680074581994574	4260.108777842713	11.076645815539557	82.72404047346612	5.395835698225587
61	0.09932172318973423	0.5396763802282197	0.5895953757225434	0.1791907514450867	0.2190355341717987	3678.0214274874816	11.387767608137978	71.52258799848796	5.704460916661537
75	-0.0027524514020300472	0.46888922098446345	0.48659003831417624	-0.02681992337164751	0.23464975259520968	3876.3000432565486	11.278836485049405	75.37492954248565	5.596073925655328
157	NA	1	1	1	1.1307903139648905	1343.773379871129	9.27763366887064	26.117741029563813	3.6040754012122598
158	-0.28	0.2037037037037037	0.25	-0.5	-0.047643641522263525	2883.529360487589	10.987587158004711	56.04458465230625	5.304985611040542
37	-0.3333333333333333	0.5	0.5	0	0.25533450082827264	2714.484548538817	11.256958238950833	52.79201796330143	5.5736004287270235
100	-1	0	0	-1	-0.0689791478680065	3794.768881056045	11.582493594964301	73.80055125730524	5.899078186229525
159	-0.2380952380952383	0.5666666666666667	0.6153846153846154	0.23076923076923078	-0.6269905391863364	628.4513158416796	8.476688588194182	12.219455317551098	2.805631328993567
35	-1	0	0	-1	0.3674012631654825	3398.7923600637173	10.583127993983556	66.1706992563893	4.903671482713375
160	-1	0	0	-1	-0.41746993724944453	30767.15694620149	14.1449005081958	598.2597758845276	8.46052491616853
161	-0.03221136445892147	0.367999037999038	0.32608695652173914	-0.34782608695652173	-0.28280352631441896	361.3734521625225	6.805582421251366	7.0353331714334715	1.1761218998358296
163	-1	0	0	-1	-0.061744825185742	3318.845884492915	11.67825955041095	64.57625526528716	5.994503404184555
11	-0.3333333333333333	0.5	0.5	0	-0.07412157582276267	2536.019372278542	10.481110482702949	49.3461868421272	4.799524989587084
164	NA	1	1	1	0.7105088601751485	575.6619468861783	7.678966274665415	11.192419295705644	2.033627688011895
147	-1	0	0	-1	-0.0611563441306965	1287.362713521245	10.308508020366201	25.037539868314553	4.626159579123286
14	-1	0	0	-1	0.016355155840828986	2274.552103842935	11.096962177422899	44.20473515520005	5.413677196336435
166	-1	0	0	-1	0.13659731020318133	3453.7664692573967	11.6665897429334	67.15321022027697	5.982890516816013
38	-1	0	0	-1	0.0961051580364675	3280.852134218015	11.659842682066401	63.8188834958823	5.97609814150752
141	-0.3333333333333333	0.5	0.5	0	0.3251931082428546	3088.895256949797	11.547503781985233	60.07234539752983	5.8638508562572005
168	-1	0	0	-1	0.38517517093820897	2832.14108538205	11.333870103406	55.06784682591095	5.65043051193366
169	-1	0	0	-1	0.1288934574946565	1586.8180975921262	10.390255576475141	30.861601165508947	4.70814645609022
170	NA	1	1	1	1.77432696758475	34464.52506824232	12.03990112594844	670.489437700348	6.3617986083085505
103	-0.2935323383084578	0.20476190476190476	0.23076923076923078	-0.5384615384615384	-0.03268274479988928	4750.959632807213	11.492509705850566	92.24120138998778	5.80988889776939
15	NA	1	1	1	-0.521449051786627	2050.524910186199	10.602623237935127	39.856630912630735	4.920603914149757
171	NA	1	1	1	-0.15191452261891797	5847.351555608365	12.46700667701905	113.75172608886879	6.78288677373606
173	-1	0	0	-1	0.202463252828715	4360.22171681853	12.00306533687305	84.8172013159948	6.3191658187090205
52	-1	0	0	-1	0.33371709755627554	1047.7632294222385	9.749614304515895	20.385687045174095	4.069019213600795
305	-0.06107345758995332	0.7820535298923107	0.7790432801822323	0.5580865603644647	0.4697148721239052	3852.484082315935	11.298534358405552	74.8990068910575	5.615536093423724
175	-1	0	0	-1	0.2869656844498197	1867.991696117259	10.595083266442103	36.3408401782295	4.912619095341866
176	-1	0	0	-1	0.33472964590264154	1135.7771579962625	9.670764062121405	22.04075355041322	3.991130996901015
503	0.0048375093029024005	0.32841873495656393	0.37168141592920356	-0.25663716814159293	0.07969243049538552	914.301704529457	9.31208435640076	17.77096582961498	3.6359823404297735
177	-0.5000000000000001	0.3333333333333333	0.3333333333333333	-0.3333333333333333	-0.267752598644051	2965.34902358867	11.359453905164699	57.679886116009776	5.676042419831923
55	-1	0	0	-1	0.20015297955377	1869.6344483645275	10.60015474772459	36.377959479112704	4.917740407367885
80	0.0700249100470521	0.6505244755244756	0.6571428571428571	0.3142857142857143	-0.3291258487664672	301.98237982397745	7.537828908262548	5.874259178020334	1.8787250557093333
178	-0.19402985074626886	0.5166666666666666	0.6	0.2	-0.5316545984844373	1682.1388716590532	10.4818971200162	32.6852239613229	4.79970987192642
179	NA	1	1	1	0.7264730361369993	2839.0356956001733	11.283683735721267	55.187536184475036	5.600367511121727
180	NA	1	1	1	0.173180355215477	1208.8223018889794	10.202453374844614	23.515828769367534	4.520307209405197
4	NA	1	1	1	0.4720596525508627	3720.9597192510464	11.620026760456167	72.3631272642696	5.936451222715937
181	NA	1	1	1	-3.220545226508415	2409.4163771397652	11.059191276707999	46.852544853823645	5.376070450299935
5	NA	1	1	1	-2.847775156326605	128.120165263819	6.255758993219144	2.4905442708082166	0.6270553478379093
182	NA	1	1	1	-0.6701233615177375	723.2776788726981	9.30886592409971	14.0582477030114	3.6292499354343
183	-1	0	0	-1	0.10494907384553748	9459.97287434465	12.835991643947	183.89739319607395	7.151855546659656
21	-0.6	0	0	-1	0.07542158157079433	2088.3125103370553	10.546238084529703	40.492936933545394	4.864080169859997
184	NA	1	1	1	-0.6439999902242965	3177.8180858562	11.343753780662851	61.7317585532597	5.66041998475186
185	NA	1	1	1	0.5766785157111329	2778.418006387475	11.2974937093848	53.999886815329496	5.6140993832373045
302	-0.08936484490398829	0.4455303789456479	0.41	-0.18	0.20579826379781807	3906.556948288782	11.496740108805874	75.958238125516	5.813490462534337
187	NA	1	1	1	0.52669346711455	10271.336725889025	13.09742195315025	198.8942418866495	7.41314995861598
88	NA	1	1	1	0.435736727164702	2581.15650419517	11.2695652291243	50.2065369210724	5.58613604484584
53	NA	1	1	1	1.0419506744978955	3204.65171490815	11.5791929699288	62.37894787654135	5.89552980832266
484	0.3387755102040815	0.825	0.8888888888888888	0.7777777777777778	0.8120191785584315	57601.460771522616	14.462468814903415	1117.2031513599204	8.778162420508066
189	0.06915282233728302	0.6265594819546262	0.7027027027027027	0.40540540540540543	0.17884967847182254	4100.7796568220365	11.262298808818029	79.72715729058528	5.579938515487664
92	-0.14285714285714285	0.7	0.75	0.5	0.3238412512004737	2730.564225483525	11.002441568027262	53.10303817215793	5.320012263837976
191	NA	1	1	1	-0.6260734223915595	869.2589878653175	9.495268286335445	16.915283996622275	3.81541348332886
193	0.15175458982105502	0.7213275251318729	0.6575342465753424	0.3150684931506849	0.4072996115680116	1878.270384371083	10.295718685783712	36.5197851584084	4.615111523051176
71	-0.09090909090908979	0.8095238095238095	0.8333333333333334	0.6666666666666666	0.40358718046015835	10130.423829255597	12.7734951791789	196.93731920725207	7.089461311492141
194	-1	0	0	-1	-0.021465995327837994	1354.0813925952189	8.778899571671255	26.270364637823135	3.1152189115197624
138	NA	1	1	1	0.5403464716210731	629.367933394738	9.247050893116505	12.235008479395301	3.56728557680669
156	-1	0	0	-1	0.060652246727414705	3153.918303024335	11.18313865534355	61.277151861648306	5.50021183566558
195	NA	1	1	1	0.218368322203908	802.91919231578	9.585093478450815	15.622297289808799	3.904357888208
611	0.15789473684210525	0.47619047619047616	0.5	0	-0.2655896618500926	2664.1671329209985	11.081201499228442	51.794136633994356	5.398148372305679
12	-0.20000000000000057	0.625	0.6666666666666666	0.3333333333333333	-0.08467929972213478	3435.9759585767665	10.716924874749488	66.79566668751362	5.034786479456045
197	NA	1	1	1	-0.21761350047691452	2020.950488641945	10.7287878393212	39.313849710594354	5.046282116649375
198	-1	0	0	-1	-0.117175298011782	2757.842173645865	11.35813080755215	53.61774917731185	5.6746425326248495
56	-1	0	0	-1	-0.213416659124821	1585.725557274093	9.915371718367851	30.847532402978693	4.23572719980375
199	-1	0	0	-1	-0.1300311376377455	389.744770163702	8.5078371175597	7.581918761984795	2.831643976333895
10	-1	0	0	-1	0.1123896877455645	1171.1304951605496	9.780003995246625	22.7830613476854	4.099696225048355
200	NA	1	1	1	0.130415588974859	1913.46707959503	10.728983513349899	37.2375899273602	5.04625213854379
202	NA	1	1	1	-0.6695708452286651	7063.957165282645	12.71327961132755	137.3382142575945	7.029085041068139
203	-1	0	0	-1	0.974275420490475	4482.839196802675	11.7020906152955	86.90845473705785	6.018682855810665
204	NA	1	1	1	0.15544433558944046	2738.87712785203	11.36936202816855	53.268212596938454	5.6858412210180695
205	-0.3333333333333333	0.5	0.5	0	0.15692354627103233	3558.9181620722	11.7608459650556	69.16573503375517	6.077050902506883
76	NA	1	1	1	-1.0463363250959827	286.0012071381328	7.829135761009422	5.561948250728638	2.161275551578386
42	-1	0	0	-1	-0.03433065176792285	5786.368134627585	11.96240070708905	112.50711519095276	6.27880397351536
207	-0.10236220472440918	0.7683333333333333	0.7666666666666667	0.5333333333333333	0.3174384827130544	5914.483580556202	11.860533489067809	114.99988319830193	6.177063883174431
356	0.015085158150851442	0.527511961722488	0.5217391304347826	0.043478260869565216	0.13364504931149113	3942.4515207236636	11.082670234246487	76.6458512306796	5.400633988837481
63	-0.03646833013435699	0.5675132275132275	0.6142857142857143	0.22857142857142856	0.18069613999141357	4382.958160220823	11.419905071908948	85.19292709669648	5.737021605198355
211	NA	1	1	1	1.1582061784450959	337.9289631219035	8.03005212560149	6.58833894434479	2.35983430793208
212	-1	0	0	-1	0.6994385467144966	787.3970476648045	8.33997593273545	15.30459870265614	2.6845701080288067
232	-0.34265734265734266	0.2636363636363636	0.3333333333333333	-0.3333333333333333	0.10381578310710946	4210.8698324337465	11.659573535184954	81.85374809616147	5.976015423604896
7	-0.3333333333333333	0.5	0.5	0	0.09860227037096424	1456.5597613198906	10.218255469695197	28.323750002924733	4.536709592017137
213	NA	1	1	1	0.5688405357066695	1759.7630445638	10.5339412110074	34.2846370132475	4.851412498680575
214	NA	1	1	1	-1.09423467939913	1647.2693992986729	8.297638934070974	31.98165787007099	2.6629381630697972
447	0.24050632911392397	0.7696969696969697	0.7	0.4	0.18401558187132272	4053.3074290756563	11.497400504643116	78.81062858400689	5.814069207024173
215	-1	0	0	-1	-0.22541809780709	1179.8282700044044	9.637424943177376	22.936122843521144	3.95859038249734
216	NA	1	1	1	0.4510025265355063	2365.4265762086484	10.540423616777117	45.99307871779886	4.859367518978597
18	NA	1	1	1	0.40366821496433264	5369.353246405657	12.011495813857099	104.39958182411253	6.327713261015443
97	NA	1	1	1	-0.359349682332701	2639.41467346219	11.345812893640549	51.330971550191805	5.6622867162042
218	-1	0	0	-1	-0.0827860606512985	2746.679140475202	10.883880672290635	53.3733984761489	5.201446669647915
248	-0.08433734939759031	0.7797619047619048	0.8	0.6	0.17019904840864508	5441.968981657653	11.777647866201267	105.82722426299846	6.09421432533376
219	-0.3333333333333333	0.5	0.5	0	-0.42911566784033434	352.98726960280646	6.1475678547013235	6.872801616870047	0.5985411300439843
220	-0.018867924528304363	0.953125	0.9629629629629629	0.9259259259259259	0.513357835161822	6387.69930541309	12.127848373139203	124.18074601732806	6.444547476409965
74	NA	1	1	1	0.4029673041392807	1444.9876974807637	9.512441841230867	28.115618459283223	3.843382211256719
19	-0.6	0	0	-1	-0.133696614891363	6642.176838395801	12.1544657416134	129.1687933069031	6.47082744010237
221	-0.3333333333333333	0.5	0.5	0	0.06870833036084929	3150.9531840426957	11.219601469519507	61.31636179841487	5.536626592844547
155	-0.3124999999999999	0.16666666666666666	0.14285714285714285	-0.7142857142857143	-0.10929164077004624	2707.07979957829	11.269596163174013	52.65530144727021	5.586237837228955
222	-1	0	0	-1	0.10469548472556	684.1068268515065	9.274371200823465	13.2873012610033	3.59492475297449
223	NA	1	1	1	0.660232538021807	2865.10971051482	11.440707337595551	55.6938868101365	5.75712621254765
224	NA	1	1	1	0.534689696673923	3712.9447490514767	11.734352734363133	72.2265203222141	6.05062418529336
225	NA	1	1	1	0.2232665944562245	3117.25554064205	11.57880952820145	60.650531897353254	5.895121637200745
9	-0.3333333333333333	0.5	0.5	0	0.136561305769854	9923.1576486397	13.1199867630343	192.94837222610232	7.43569622468348
227	NA	1	1	1	-0.24866412212190547	5083.251854184405	12.266623757649949	98.8393792792247	6.582579327396205
226	-0.11111111111111124	0.7333333333333333	0.8	0.6	0.08172539481604581	4573.0131271814735	12.02543526895712	88.92124091076452	6.341539157517608
228	NA	1	1	1	-0.4049765563735035	1162.3287314170225	9.68217228413771	22.590137694444138	4.002455216327705
229	NA	1	1	1	-0.610309146077514	5628.891627482925	11.855279552867401	109.43942156392181	6.17181628953083
129	-0.023890784982934378	0.8458333333333333	0.94	0.88	-1.3457734488076327	7268.31524396782	11.50484802164242	141.44257146969466	5.824430812686592
230	-1	0	0	-1	0.1185879104615395	10386.311908597605	13.2953736340488	201.86537537661252	7.611025055253495
231	0.10144927536231925	0.7753623188405797	0.8387096774193549	0.6774193548387096	-0.9576557239614807	1690.0650861223892	10.378929000979273	32.85542725316359	4.696894132119912
34	-0.06451612903225795	0.4666666666666667	0.45454545454545453	-0.09090909090909091	0.06702758027011985	4002.355109173605	11.535279242701716	77.81289065190634	5.851933869157314
373	0.058823529411764705	0.5	0.5	0	-0.9363745010839288	2050.410706592057	10.012120369019541	39.862527049080306	4.337221998009614
31	NA	1	1	1	0.1780169827191845	1112.064112906935	10.073361779079814	21.63887520246635	4.391462075800391
233	-0.09947643979057576	0.5428571428571428	0.5333333333333333	0.06666666666666667	0.5936670739619264	1420.8261874175118	9.493408068600225	27.599740568847757	3.816358628771474
387	NA	1	1	1	0.21563742013519724	4857.717289949524	12.108418886103467	94.46966654454177	6.42449298218901
188	NA	1	1	1	0.4738564504874055	422.94544522078604	8.049614513392685	8.228465053313355	2.384553975621145
236	-1	0	0	-1	-0.22453384885296312	5832.303510665281	12.3169132270664	113.27952851754105	6.632916491442305
237	NA	1	1	1	-0.54651040988778	719.9409510356577	7.888812447691585	13.956648208154375	2.240334268778029
238	NA	1	1	1	0.3574441946970145	1897.611459304575	10.864392870027551	36.92053409179235	5.181315792761415
239	NA	1	1	1	0	1561.1962553218596	8.56969361622664	30.322717304578095	2.918723841584951
240	NA	1	1	1	0.5688365480952535	1552.1977187866212	8.17247637664168	30.192798751097623	2.5470347285217363
241	-1	0	0	-1	-0.06460841400411449	4043.419644460735	11.792374432701749	78.53315345355905	6.108639205862104
243	-0.6666666666666667	0.16666666666666666	0.2	-0.6	0.4849305313853775	2671.3743665615766	10.263818725952344	51.94888834769955	4.582629309492215
244	-1	0	0	-1	-0.877136083185146	2238.9524919144988	10.416620844734961	43.571440742990596	4.73546500468703
245	NA	1	1	1	-1.4885053021409451	2759.89602082545	11.144978161641049	53.488363957077446	5.46179034413089
246	-0.33333333333333337	0.25	0.3333333333333333	-0.3333333333333333	-0.017956017045675746	967.1594289020228	9.83881220183463	18.808742277556497	4.15742022081196
32	-0.3333333333333333	0.5	0.5	0	-0.032766551604984796	5161.15491355451	11.903375045692366	100.3504434159736	6.2197003933058195
249	-1	0	0	-1	-0.006907974719282978	2421.60309971813	9.269312696493886	47.082479749478786	3.607072507977425
670	NA	1	1	1	0.5264542786045073	4049.933357953485	9.452678624292783	78.74371922753151	3.7894341794583846
380	-0.125	0.78125	0.7777777777777778	0.5555555555555556	0.30192019079430554	4352.44697702978	11.561870321893467	84.59158185329909	5.878966882210138
251	-1	0	0	-1	0.04857246332995535	1768.3398968908518	10.360804926175485	34.419951344327096	4.679135346883295
592	-0.07831207065750743	0.4065764790764791	0.3880597014925373	-0.22388059701492538	-0.08568618778580789	450.02557524124575	8.360656201255546	8.75617512237014	2.6883269461450845
49	-0.6	0.2	0.25	-0.5	0.20134365522980402	2660.5881114230697	10.952344107974945	51.72321317591206	5.269586382673956
252	-1	0	0	-1	0.0431307758936523	5790.818946014269	12.46464240920395	112.6448707279875	6.780519470314525
253	-1	0	0	-1	0.004612695365783986	3592.4663529345985	9.03661781571337	69.78203922333338	3.390451891621241
255	NA	1	1	1	-1.031503420712708	1557.6665397631587	10.34660657863883	30.3002950634311	4.6645409616265
257	NA	1	1	1	-0.3247287146643375	2621.4732794362753	11.01772958043335	51.005209155992546	5.334843684040485
258	-0.3333333333333333	0.5	0.5	0	0.20925166969442402	3979.8344926765135	11.789517054266033	77.38935435316726	6.105784799360967
259	-0.20000000000000057	0.625	0.6666666666666666	0.3333333333333333	0.30626183902145315	3412.557819144945	11.608486162343599	66.31951597375877	5.924852639736122
260	NA	1	1	1	-1.947045099542098	2826.4443962673804	10.04565215764399	54.8059610893591	4.364303365508706
261	NA	1	1	1	0.21129261990836634	2300.6169026921552	11.15302766439075	44.752934513594695	5.46965668957668
293	-0.14285714285714285	0.7	0.75	0.5	0.4301756850952162	4994.397422870028	12.02281514995852	97.06459293542758	6.338979926019536
16	NA	1	1	1	0.5998784417384113	6101.368600638417	12.121247517229234	118.54591993463426	6.4376035051106
263	-1	0	0	-1	0.259047689693715	28.56337979897825	4.37986987749471	0.5529068580469989	-1.1424788648970896
264	-0.49999999999999994	0	0	-1	-0.2706065971422133	2897.3984061498236	11.378656159382599	56.316938079738634	5.695182662115363
265	NA	1	1	1	-0.265509090792052	86.8550036210794	6.23821329159131	1.6860432966912349	0.5963400536292045
17	NA	1	1	1	-0.3873705942863625	1852.248989482415	10.8079089734163	36.02405014213145	5.12492114040103
266	NA	1	1	1	-1.1090312040125019	793.7611405046705	8.666733187423835	15.439627704306636	2.99618334297224
118	NA	1	1	1	-0.32983164034133805	379.1331011058305	8.47259697950714	7.375191282052835	2.79656871022949
267	-1	0	0	-1	-0.14369010114353448	5926.163410023149	10.51243793392223	115.21722811267153	4.835936508139235
268	NA	1	1	1	-1.047716735408359	354.33275903779247	7.882885788497839	6.8925664425607405	2.21780404293979
45	-0.3333333333333333	0.5	0.5	0	0.204078304636104	5044.70287617605	12.089663602244734	98.10169070152756	6.405758681969717
