comm1	comm2	jaccard
161	139	0
161	54	0
161	159	0
161	161	1
161	80	0
161	178	0
161	5	0
161	484	0
161	193	0
161	611	0
161	76	0
161	232	0
161	129	0
161	231	0
161	233	0
161	344	0
161	412	0
161	381	0
161	91	0.2
161	65	0
161	95	0
161	539	0
161	87	0
161	572	0
161	620	0
161	122	0
80	150	0
80	206	0
80	208	0
80	139	0
80	54	0
80	159	0.047619047619047616
80	161	0
80	80	1
80	178	0
80	5	0
80	484	0
80	193	0
80	611	0.047619047619047616
80	76	0
80	232	0
80	129	0.05172413793103448
80	231	0
80	233	0
80	344	0
80	412	0
80	381	0.027777777777777776
80	91	0
80	65	0
80	95	0
80	539	0
80	87	0
80	572	0.20689655172413793
80	620	0
80	122	0
178	150	0
178	206	0
178	208	0
178	139	0
178	54	0
178	159	0
178	161	0
178	80	0
178	178	1
178	5	0
178	484	0
178	193	0
178	611	0
178	76	0
178	232	0
178	129	0.043478260869565216
178	231	0
178	233	0
178	344	0
178	412	0
178	381	0
178	91	0
178	65	0
178	95	0
178	539	0
178	87	0
178	572	0
178	620	0
178	122	0
5	150	0
5	206	0
5	208	0
5	139	0.023255813953488372
5	54	0
5	159	0
5	161	0
5	80	0
5	178	0
5	5	1
5	484	0
5	193	0
5	611	0
5	76	0
5	232	0
5	129	0
5	231	0
5	233	0.375
5	344	0
5	412	0
5	381	0
5	91	0
5	65	0
5	95	0.3333333333333333
5	539	0
5	87	0
5	572	0
5	620	0
5	122	0
484	150	0
484	206	0
484	208	0
484	139	0
484	54	0
484	159	0
484	161	0
484	80	0
484	178	0
484	5	0
484	484	1
484	193	0
484	611	0
484	76	0
484	232	0
484	129	0.014705882352941176
484	231	0
484	233	0
484	344	0
484	412	0
484	381	0
484	91	0
484	65	0
484	95	0
484	539	0
484	87	0
484	572	0
484	620	0
484	122	0
193	150	0
193	206	0
193	208	0
193	139	0.01694915254237288
193	54	0
193	159	0
193	161	0
193	80	0
193	178	0
193	5	0
193	484	0
193	193	1
193	611	0
193	76	0
193	232	0
193	129	0
193	231	0
193	233	0
193	344	0
193	412	0
193	381	0
193	91	0
193	65	0
193	95	0
193	539	0
193	87	0
193	572	0
193	620	0
193	122	0
611	150	0.03571428571428571
611	206	0
611	208	0
611	139	0
611	54	0
611	159	0.043478260869565216
611	161	0
611	80	0.047619047619047616
611	178	0
611	5	0
611	484	0
611	193	0
611	611	1
611	76	0
611	232	0
611	129	0
611	231	0
611	233	0
611	344	0
611	412	0
611	381	0
611	91	0
611	65	0
611	95	0
611	539	0
611	87	0
611	572	0.05714285714285714
611	620	0
611	122	0
76	150	0
76	206	0
76	208	0
76	139	0
76	54	0
76	159	0
76	161	0
76	80	0
76	178	0
76	5	0
76	484	0
76	193	0
76	611	0
76	76	1
76	232	0
76	129	0
76	231	0.1
76	233	0
76	344	0
76	412	0
76	381	0.045454545454545456
76	91	0
76	65	0
76	95	0
76	539	0
76	87	0
76	572	0
76	620	0.14285714285714285
76	122	0.14285714285714285
232	150	0
232	206	0
232	208	0
232	139	0
232	54	0
232	159	0
232	161	0
232	80	0
232	178	0
232	5	0
232	484	0
232	193	0
232	611	0
232	76	0
232	232	1
232	129	0
232	231	0
232	233	0
232	344	0
232	412	0
232	381	0
232	91	0
232	65	0
232	95	0
232	539	0
232	87	0
232	572	0
232	620	0
232	122	0
129	150	0
129	206	0
129	208	0
129	139	0.012987012987012988
129	54	0.018518518518518517
129	159	0
129	161	0
129	80	0.05172413793103448
129	178	0.043478260869565216
129	5	0
129	484	0.014705882352941176
129	193	0
129	611	0
129	76	0
129	232	0
129	129	1
129	231	0
129	233	0
129	344	0
129	412	0
129	381	0
129	91	0
129	65	0
129	95	0
129	539	0
129	87	0
129	572	0
129	620	0
129	122	0
231	150	0
231	206	0
231	208	0
231	139	0
231	54	0
231	159	0
231	161	0
231	80	0
231	178	0
231	5	0
231	484	0
231	193	0
231	611	0
231	76	0.1
231	232	0
231	129	0
231	231	1
231	233	0
231	344	0
231	412	0
231	381	0
231	91	0
231	65	0
231	95	0
231	539	0
231	87	0
231	572	0
231	620	0.25
231	122	0.25
233	150	0
233	206	0
233	208	0
233	139	0
233	54	0
233	159	0
233	161	0
233	80	0
233	178	0
233	5	0.375
233	484	0
233	193	0
233	611	0
233	76	0
233	232	0
233	129	0
233	231	0
233	233	1
233	344	0
233	412	0
233	381	0
233	91	0
233	65	0
233	95	0.4
233	539	0
233	87	0
233	572	0
233	620	0
233	122	0
344	150	0
344	206	0
344	208	0
344	139	0
344	54	0
344	159	0
344	161	0
344	80	0
344	178	0
344	5	0
344	484	0
344	193	0
344	611	0
344	76	0
344	232	0
344	129	0
344	231	0
344	233	0
344	344	1
344	412	0
344	381	0
344	91	0
344	65	0
344	95	0
344	539	0
344	87	0
344	572	0
344	620	0
344	122	0
412	150	0
412	206	0.5
412	208	0
412	139	0
412	54	0
412	159	0
412	161	0
412	80	0
412	178	0
412	5	0
412	484	0
412	193	0
412	611	0
412	76	0
412	232	0
412	129	0
412	231	0
412	233	0
412	344	0
412	412	1
412	381	0
412	91	0
412	65	0
412	95	0
412	539	0
412	87	0
412	572	0
412	620	0
412	122	0
381	150	0
381	206	0
381	208	0
381	139	0
381	54	0
381	159	0
381	161	0
381	80	0.027777777777777776
381	178	0
381	5	0
381	484	0
381	193	0
381	611	0
381	76	0.045454545454545456
381	232	0
381	129	0
381	231	0
381	233	0
381	344	0
381	412	0
381	381	1
381	91	0
381	65	0
381	95	0
381	539	0
381	87	0
381	572	0
381	620	0
381	122	0
91	150	0
91	206	0
91	208	0
91	139	0
91	54	0
91	159	0
91	161	0.2
91	80	0
91	178	0
91	5	0
91	484	0
91	193	0
91	611	0
91	76	0
91	232	0
91	129	0
91	231	0
91	233	0
91	344	0
91	412	0
91	381	0
91	91	1
91	65	0
91	95	0
91	539	0
91	87	0
91	572	0
91	620	0
91	122	0
65	150	0
65	206	0
65	208	0
65	139	0
65	54	0
65	159	0
65	161	0
65	80	0
65	178	0
65	5	0
65	484	0
65	193	0
65	611	0
65	76	0
65	232	0
65	129	0
65	231	0
65	233	0
65	344	0
65	412	0
65	381	0
65	91	0
65	65	1
65	95	0
65	539	0
65	87	0
65	572	0
65	620	0
65	122	0
95	150	0
95	206	0
95	208	0
95	139	0
95	54	0
95	159	0
95	161	0
95	80	0
95	178	0
95	5	0.3333333333333333
95	484	0
95	193	0
95	611	0
95	76	0
95	232	0
95	129	0
95	231	0
95	233	0.4
95	344	0
95	412	0
95	381	0
95	91	0
95	65	0
95	95	1
95	539	0
95	87	0
95	572	0
95	620	0
95	122	0
539	150	0
539	206	0
539	208	0.05084745762711865
539	139	0
539	54	0
539	159	0
539	161	0
539	80	0
539	178	0
539	5	0
539	484	0
539	193	0
539	611	0
539	76	0
539	232	0
539	129	0
539	231	0
539	233	0
539	344	0
539	412	0
539	381	0
539	91	0
539	65	0
539	95	0
539	539	1
539	87	0
539	572	0
539	620	0
539	122	0
87	150	0
87	206	0
87	208	0
87	139	0
87	54	0
87	159	0
87	161	0
87	80	0
87	178	0
87	5	0
87	484	0
87	193	0
87	611	0
87	76	0
87	232	0
87	129	0
87	231	0
87	233	0
87	344	0
87	412	0
87	381	0
87	91	0
87	65	0
87	95	0
87	539	0
87	87	1
87	572	0
87	620	0
87	122	0
572	150	0
572	206	0
572	208	0.017241379310344827
572	139	0
572	54	0
572	159	0.07142857142857142
572	161	0
572	80	0.20689655172413793
572	178	0
572	5	0
572	484	0
572	193	0
572	611	0.05714285714285714
572	76	0
572	232	0
572	129	0
572	231	0
572	233	0
572	344	0
572	412	0
572	381	0
572	91	0
572	65	0
572	95	0
572	539	0
572	87	0
572	572	1
572	620	0
572	122	0
620	150	0
620	206	0
620	208	0
620	139	0
620	54	0
620	159	0
620	161	0
620	80	0
620	178	0
620	5	0
620	484	0
620	193	0
620	611	0
620	76	0.14285714285714285
620	232	0
620	129	0
620	231	0.25
620	233	0
620	344	0
620	412	0
620	381	0
620	91	0
620	65	0
620	95	0
620	539	0
620	87	0
620	572	0
620	620	1
620	122	1
122	150	0
122	206	0
122	208	0
122	139	0
122	54	0
122	159	0
122	161	0
122	80	0
122	178	0
122	5	0
122	484	0
122	193	0
122	611	0
122	76	0.14285714285714285
122	232	0
122	129	0
122	231	0.25
122	233	0
122	344	0
122	412	0
122	381	0
122	91	0
122	65	0
122	95	0
122	539	0
122	87	0
122	572	0
122	620	1
122	122	1
